DATE(HOURS/DAY/MONTH/YEAR),ENERGY CONSUMPTION,TEMPERATURE(C),PRESSURE,HUMIDITY,WEATHER CODE,WIND DIRECTION(DEGREE),WIND SPEED(KMPH),WORKDAY,PUBLIC HOLIDAY
2023-03-07 12:00:00,1736,39,1008,31,113,243,10,1,0
2023-03-07 13:00:00,1744,41,1007,19,113,59,1,1,0
2023-03-07 14:00:00,1666,41,1006,18,113,30,2,1,0
2023-03-07 15:00:00,1738,42,1004,21,113,263,9,1,0
2023-03-07 16:00:00,1695,38,1005,20,113,285,7,1,0
2023-03-07 17:00:00,1658,35,1005,20,116,304,10,1,0
2023-03-07 18:00:00,1719,38,1003,22,113,270,9,1,0
2023-03-07 19:00:00,1700,31,1006,25,116,322,9,1,0
2023-03-07 20:00:00,1660,30,1007,26,116,334,7,1,0
2023-03-07 21:00:00,1648,30,1007,42,176,210,19,1,0
2023-03-07 22:00:00,1640,28,1009,30,116,32,5,1,0
2023-03-07 23:00:00,1694,27,1009,27,113,80,4,1,0
2023-03-08 00:00:00,1684,25,1009,25,113,112,3,1,0
2023-03-08 01:00:00,1600,25,1008,22,116,71,3,1,0
2023-03-08 02:00:00,1671,25,1008,18,116,50,6,1,0
2023-03-08 03:00:00,1693,25,1007,16,113,55,6,1,0
2023-03-08 04:00:00,1684,24,1008,15,119,67,7,1,0
2023-03-08 05:00:00,1688,24,1008,14,113,69,8,1,0
2023-03-08 06:00:00,1577,23,1009,15,113,91,6,1,0
2023-03-08 07:00:00,1667,23,1010,18,113,109,5,1,0
2023-03-08 08:00:00,1665,26,1010,18,113,122,5,1,0
2023-03-08 09:00:00,1732,30,1010,18,113,169,8,1,0
2023-03-08 10:00:00,1658,32,1010,17,113,188,9,1,0
2023-03-08 11:00:00,1605,38,1010,16,113,202,8,1,0
2023-03-08 12:00:00,1671,38,1008,14,116,157,7,1,0
2023-03-08 13:00:00,1649,39,1007,12,122,129,6,1,0
2023-03-08 14:00:00,1687,40,1006,11,116,130,4,1,0
2023-03-08 15:00:00,1717,40,1004,10,113,159,2,1,0
2023-03-08 16:00:00,1687,42,1004,8,113,64,1,1,0
2023-03-08 17:00:00,1662,41,1003,7,113,51,4,1,0
2023-03-08 18:00:00,1693,38,1004,8,113,47,5,1,0
2023-03-08 19:00:00,1652,32,1005,11,116,50,6,1,0
2023-03-08 20:00:00,1689,30,1007,12,113,41,7,1,0
2023-03-08 21:00:00,1627,28,1008,12,113,47,4,1,0
2023-03-08 22:00:00,1646,27,1009,13,113,137,6,1,0
2023-03-08 23:00:00,1658,27,1010,13,113,89,6,1,0
2023-03-09 00:00:00,1720,26,1009,14,113,81,6,1,0
2023-03-09 01:00:00,1656,26,1009,17,113,99,7,1,0
2023-03-09 02:00:00,1658,26,1009,19,113,115,8,1,0
2023-03-09 03:00:00,1631,26,1008,24,113,157,9,1,0
2023-03-09 04:00:00,1631,26,1009,32,113,191,11,1,0
2023-03-09 05:00:00,1759,26,1009,40,113,199,10,1,0
2023-03-09 06:00:00,1669,25,1010,47,113,227,9,1,0
2023-03-09 07:00:00,1688,24,1010,53,113,218,10,1,0
2023-03-09 08:00:00,1648,26,1011,50,113,209,11,1,0
2023-03-09 09:00:00,1718,29,1011,48,113,213,12,1,0
2023-03-09 10:00:00,1693,32,1011,40,113,211,10,1,0
2023-03-09 11:00:00,1710,38,1011,25,113,187,6,1,0
2023-03-09 12:00:00,1654,40,1009,19,113,118,6,1,0
2023-03-09 13:00:00,1664,41,1008,15,113,95,6,1,0
2023-03-09 14:00:00,1694,41,1007,13,113,78,6,1,0
2023-03-09 15:00:00,1745,42,1005,11,113,58,5,1,0
2023-03-09 16:00:00,1719,41,1005,10,113,50,7,1,0
2023-03-09 17:00:00,1743,40,1005,8,113,61,12,1,0
2023-03-09 18:00:00,1642,38,1005,8,113,59,10,1,0
2023-03-09 19:00:00,1685,33,1006,10,113,43,12,1,0
2023-03-09 20:00:00,1680,30,1007,11,113,46,11,1,0
2023-03-09 21:00:00,1662,29,1008,12,113,51,10,1,0
2023-03-09 22:00:00,1658,28,1008,12,113,56,11,1,0
2023-03-09 23:00:00,1700,27,1008,13,113,54,12,1,0
2023-03-10 00:00:00,1600,26,1009,13,113,88,8,1,0
2023-03-10 01:00:00,1691,26,1009,15,119,136,7,1,0
2023-03-10 02:00:00,1684,26,1008,15,116,98,6,1,0
2023-03-10 03:00:00,1700,26,1008,15,122,98,7,1,0
2023-03-10 04:00:00,1595,27,1008,17,122,134,8,1,0
2023-03-10 05:00:00,1634,26,1009,22,116,187,7,1,0
2023-03-10 06:00:00,1681,25,1009,28,116,204,4,1,0
2023-03-10 07:00:00,1612,25,1010,33,113,171,5,1,0
2023-03-10 08:00:00,1677,27,1011,37,113,182,7,1,0
2023-03-10 09:00:00,1650,30,1011,36,113,173,9,1,0
2023-03-10 10:00:00,1645,33,1011,25,113,142,11,1,0
2023-03-10 11:00:00,1693,39,1010,14,113,118,14,1,0
2023-03-10 12:00:00,1690,41,1009,8,113,100,16,1,0
2023-03-10 13:00:00,1607,42,1007,6,113,90,14,1,0
2023-03-10 14:00:00,1571,43,1006,6,113,81,17,1,0
2023-03-10 15:00:00,1615,43,1004,6,113,81,19,1,0
2023-03-10 16:00:00,1640,43,1004,6,113,82,18,1,0
2023-03-10 17:00:00,1627,39,1004,6,113,80,16,1,0
2023-03-10 18:00:00,1675,38,1005,7,116,71,13,1,0
2023-03-10 19:00:00,1650,33,1006,9,113,50,12,1,0
2023-03-10 20:00:00,1636,31,1007,9,113,51,12,1,0
2023-03-10 21:00:00,1625,30,1008,10,113,58,13,1,0
2023-03-10 22:00:00,1652,29,1009,10,113,55,13,1,0
2023-03-10 23:00:00,1720,28,1010,11,113,60,13,1,0
2023-03-11 00:00:00,1694,28,1010,11,113,84,15,0,0
2023-03-11 01:00:00,1624,26,1010,13,113,102,10,0,0
2023-03-11 02:00:00,1638,26,1009,14,113,106,10,0,0
2023-03-11 03:00:00,1647,25,1009,15,113,163,9,0,0
2023-03-11 04:00:00,1772,25,1009,17,122,176,7,0,0
2023-03-11 05:00:00,1720,25,1009,19,113,146,3,0,0
2023-03-11 06:00:00,1667,24,1010,25,113,184,7,0,0
2023-03-11 07:00:00,1710,24,1011,39,116,191,7,0,0
2023-03-11 08:00:00,1663,26,1011,53,113,206,8,0,0
2023-03-11 09:00:00,1665,29,1011,51,113,198,7,0,0
2023-03-11 10:00:00,1670,33,1011,31,116,133,8,0,0
2023-03-11 11:00:00,1681,36,1010,17,116,105,12,0,0
2023-03-11 12:00:00,1591,40,1009,10,113,85,15,0,0
2023-03-11 13:00:00,1676,42,1008,7,113,65,15,0,0
2023-03-11 14:00:00,1630,42,1006,6,113,57,14,0,0
2023-03-11 15:00:00,1643,43,1004,6,113,51,17,0,0
2023-03-11 16:00:00,1695,42,1004,6,113,51,19,0,0
2023-03-11 17:00:00,1755,41,1004,6,113,47,19,0,0
2023-03-11 18:00:00,1641,38,1005,7,113,44,17,0,0
2023-03-11 19:00:00,1612,33,1006,9,113,40,13,0,0
2023-03-11 20:00:00,1679,31,1007,10,113,43,13,0,0
2023-03-11 21:00:00,1711,29,1008,11,113,44,13,0,0
2023-03-11 22:00:00,1613,29,1009,12,113,48,14,0,0
2023-03-11 23:00:00,1725,28,1010,12,113,50,13,0,0
2023-03-12 00:00:00,1618,30,1009,11,113,46,21,0,0
2023-03-12 01:00:00,1653,29,1008,11,119,55,19,0,0
2023-03-12 02:00:00,1711,29,1008,11,122,70,17,0,0
2023-03-12 03:00:00,1609,28,1009,11,119,68,16,0,0
2023-03-12 04:00:00,1741,27,1009,11,122,67,16,0,0
2023-03-12 05:00:00,1648,27,1009,11,119,62,16,0,0
2023-03-12 06:00:00,1649,26,1009,11,119,61,15,0,0
2023-03-12 07:00:00,1650,26,1010,11,116,63,14,0,0
2023-03-12 08:00:00,1663,27,1011,11,116,67,15,0,0
2023-03-12 09:00:00,1722,30,1011,9,113,76,19,0,0
2023-03-12 10:00:00,1716,33,1012,7,113,97,18,0,0
2023-03-12 11:00:00,1646,36,1011,6,113,86,16,0,0
2023-03-12 12:00:00,1728,39,1010,5,113,72,14,0,0
2023-03-12 13:00:00,1706,38,1008,4,113,55,14,0,0
2023-03-12 14:00:00,1631,39,1007,4,113,43,15,0,0
2023-03-12 15:00:00,1708,38,1006,4,119,31,17,0,0
2023-03-12 16:00:00,1688,40,1005,4,113,35,17,0,0
2023-03-12 17:00:00,1755,39,1005,4,113,39,15,0,0
2023-03-12 18:00:00,1660,35,1006,5,122,33,14,0,0
2023-03-12 19:00:00,1746,31,1007,6,113,24,13,0,0
2023-03-12 20:00:00,1683,29,1008,7,113,26,14,0,0
2023-03-12 21:00:00,1615,28,1009,7,119,30,15,0,0
2023-03-12 22:00:00,1745,27,1010,8,113,40,14,0,0
2023-03-12 23:00:00,1698,25,1011,10,116,35,13,0,0
2023-03-13 00:00:00,1682,25,1010,11,113,47,13,1,0
2023-03-13 01:00:00,1658,24,1010,11,116,56,12,1,0
2023-03-13 02:00:00,1651,23,1010,12,113,74,11,1,0
2023-03-13 03:00:00,1636,22,1010,13,113,72,11,1,0
2023-03-13 04:00:00,1705,22,1010,13,113,67,12,1,0
2023-03-13 05:00:00,1695,22,1010,13,122,61,13,1,0
2023-03-13 06:00:00,1721,22,1010,13,119,69,12,1,0
2023-03-13 07:00:00,1697,21,1012,14,116,141,8,1,0
2023-03-13 08:00:00,1692,24,1013,13,119,151,7,1,0
2023-03-13 09:00:00,1676,28,1012,10,119,116,10,1,0
2023-03-13 10:00:00,1612,32,1012,8,113,109,14,1,0
2023-03-13 11:00:00,1721,35,1012,6,116,97,15,1,0
2023-03-13 12:00:00,1661,36,1010,6,116,96,12,1,0
2023-03-13 13:00:00,1638,40,1009,6,113,96,9,1,0
2023-03-13 14:00:00,1615,41,1007,6,113,87,6,1,0
2023-03-13 15:00:00,1707,41,1006,5,113,44,4,1,0
2023-03-13 16:00:00,1680,40,1005,5,113,16,6,1,0
2023-03-13 17:00:00,1632,38,1005,5,113,3,6,1,0
2023-03-13 18:00:00,1658,35,1006,6,113,347,6,1,0
2023-03-13 19:00:00,1655,30,1007,7,113,346,5,1,0
2023-03-13 20:00:00,1669,28,1008,9,113,10,8,1,0
2023-03-13 21:00:00,1654,26,1010,9,113,40,7,1,0
2023-03-13 22:00:00,1655,25,1010,10,113,94,4,1,0
2023-03-13 23:00:00,1687,24,1010,10,113,80,5,1,0
2023-03-14 00:00:00,1602,23,1010,11,113,59,7,1,0
2023-03-14 01:00:00,1740,23,1009,11,113,41,9,1,0
2023-03-14 02:00:00,1652,23,1009,12,113,44,10,1,0
2023-03-14 03:00:00,1694,22,1008,12,113,59,11,1,0
2023-03-14 04:00:00,1666,22,1008,13,113,62,11,1,0
2023-03-14 05:00:00,1663,22,1009,13,113,74,10,1,0
2023-03-14 06:00:00,1699,22,1010,13,113,100,9,1,0
2023-03-14 07:00:00,1764,21,1011,14,113,88,9,1,0
2023-03-14 08:00:00,1672,24,1011,12,122,88,9,1,0
2023-03-14 09:00:00,1695,29,1011,11,119,115,10,1,0
2023-03-14 10:00:00,1643,31,1011,14,113,124,11,1,0
2023-03-14 11:00:00,1720,35,1010,12,113,117,11,1,0
2023-03-14 12:00:00,1674,36,1009,11,113,113,9,1,0
2023-03-14 13:00:00,1636,37,1008,10,116,124,6,1,0
2023-03-14 14:00:00,1649,38,1006,9,116,184,2,1,0
2023-03-14 15:00:00,1681,38,1005,9,119,282,3,1,0
2023-03-14 16:00:00,1681,39,1005,9,113,306,6,1,0
2023-03-14 17:00:00,1671,38,1005,9,113,318,6,1,0
2023-03-14 18:00:00,1699,34,1005,11,113,346,2,1,0
2023-03-14 19:00:00,1732,31,1006,20,113,112,6,1,0
2023-03-14 20:00:00,1708,28,1007,32,116,119,9,1,0
2023-03-14 21:00:00,1635,27,1008,37,116,132,7,1,0
2023-03-14 22:00:00,1631,26,1009,44,113,122,7,1,0
2023-03-14 23:00:00,1683,25,1010,47,113,93,6,1,0
2023-03-15 00:00:00,1610,24,1009,13,113,52,10,1,0
2023-03-15 01:00:00,1684,24,1008,16,113,64,9,1,0
2023-03-15 02:00:00,1734,24,1008,20,113,81,9,1,0
2023-03-15 03:00:00,1613,24,1008,27,113,101,7,1,0
2023-03-15 04:00:00,1649,24,1008,36,113,148,6,1,0
2023-03-15 05:00:00,1697,23,1009,45,113,166,6,1,0
2023-03-15 06:00:00,1631,23,1009,53,113,150,5,1,0
2023-03-15 07:00:00,1653,23,1010,58,113,143,4,1,0
2023-03-15 08:00:00,1716,25,1010,55,113,176,5,1,0
2023-03-15 09:00:00,1675,28,1011,52,113,188,9,1,0
2023-03-15 10:00:00,1707,31,1011,44,113,180,8,1,0
2023-03-15 11:00:00,1708,36,1010,33,113,158,6,1,0
2023-03-15 12:00:00,1753,36,1008,26,113,155,5,1,0
2023-03-15 13:00:00,1721,38,1007,21,113,179,3,1,0
2023-03-15 14:00:00,1728,40,1005,19,113,246,3,1,0
2023-03-15 15:00:00,1673,39,1004,20,113,246,4,1,0
2023-03-15 16:00:00,1735,37,1004,21,113,90,8,1,0
2023-03-15 17:00:00,1679,35,1005,24,113,67,9,1,0
2023-03-15 18:00:00,1722,33,1005,25,113,23,3,1,0
2023-03-15 19:00:00,1724,32,1006,26,113,30,2,1,0
2023-03-15 20:00:00,1719,30,1007,27,113,189,5,1,0
2023-03-15 21:00:00,1644,31,1008,25,113,163,10,1,0
2023-03-15 22:00:00,1674,30,1008,24,113,148,7,1,0
2023-03-15 23:00:00,1750,30,1008,25,113,53,2,1,0
2023-03-16 00:00:00,1694,25,1008,32,113,31,4,1,0
2023-03-16 01:00:00,1679,24,1008,29,113,32,6,1,0
2023-03-16 02:00:00,1627,24,1008,22,113,41,7,1,0
2023-03-16 03:00:00,1694,23,1008,18,113,60,6,1,0
2023-03-16 04:00:00,1709,22,1008,17,113,60,2,1,0
2023-03-16 05:00:00,1692,21,1009,19,113,195,6,1,0
2023-03-16 06:00:00,1678,21,1010,24,113,54,2,1,0
2023-03-16 07:00:00,1724,21,1011,23,113,31,5,1,0
2023-03-16 08:00:00,1705,25,1011,20,113,64,1,1,0
2023-03-16 09:00:00,1627,29,1011,21,113,148,1,1,0
2023-03-16 10:00:00,1646,32,1011,20,113,150,3,1,0
2023-03-16 11:00:00,1655,38,1010,12,113,139,3,1,0
2023-03-16 12:00:00,1703,40,1009,8,113,78,2,1,0
2023-03-16 13:00:00,1679,41,1007,7,113,26,4,1,0
2023-03-16 14:00:00,1664,41,1006,6,113,6,6,1,0
2023-03-16 15:00:00,1702,41,1005,6,113,358,5,1,0
2023-03-16 16:00:00,1693,40,1004,6,113,2,4,1,0
2023-03-16 17:00:00,1729,39,1004,6,113,16,4,1,0
2023-03-16 18:00:00,1671,36,1004,6,113,38,5,1,0
2023-03-16 19:00:00,1764,31,1005,7,113,41,7,1,0
2023-03-16 20:00:00,1757,29,1006,8,113,24,9,1,0
2023-03-16 21:00:00,1654,27,1007,9,113,24,8,1,0
2023-03-16 22:00:00,1690,26,1008,9,113,21,8,1,0
2023-03-16 23:00:00,1709,25,1009,10,113,42,8,1,0
2023-03-17 00:00:00,1623,26,1009,12,113,51,9,1,0
2023-03-17 01:00:00,1655,25,1009,13,113,52,9,1,0
2023-03-17 02:00:00,1717,24,1009,12,113,53,8,1,0
2023-03-17 03:00:00,1719,23,1009,12,113,76,9,1,0
2023-03-17 04:00:00,1726,24,1009,11,113,72,10,1,0
2023-03-17 05:00:00,1605,24,1009,11,113,69,9,1,0
2023-03-17 06:00:00,1645,22,1010,12,113,104,7,1,0
2023-03-17 07:00:00,1634,22,1011,13,113,84,8,1,0
2023-03-17 08:00:00,1725,25,1012,11,113,93,8,1,0
2023-03-17 09:00:00,1679,29,1012,9,113,93,10,1,0
2023-03-17 10:00:00,1603,32,1011,7,113,99,12,1,0
2023-03-17 11:00:00,1678,37,1011,6,113,96,12,1,0
2023-03-17 12:00:00,1681,39,1009,5,113,91,9,1,0
2023-03-17 13:00:00,1692,41,1008,5,113,61,6,1,0
2023-03-17 14:00:00,1725,42,1006,5,113,14,4,1,0
2023-03-17 15:00:00,1633,41,1005,5,113,330,4,1,0
2023-03-17 16:00:00,1650,41,1004,5,113,305,4,1,0
2023-03-17 17:00:00,1716,39,1004,5,113,291,4,1,0
2023-03-17 18:00:00,1631,36,1005,6,113,280,3,1,0
2023-03-17 19:00:00,1649,31,1005,7,113,335,1,1,0
2023-03-17 20:00:00,1698,29,1006,8,113,32,8,1,0
2023-03-17 21:00:00,1674,27,1008,9,113,49,10,1,0
2023-03-17 22:00:00,1704,26,1009,10,113,63,10,1,0
2023-03-17 23:00:00,1617,25,1009,10,113,53,10,1,0
2023-03-18 00:00:00,1699,24,1009,9,113,44,8,0,0
2023-03-18 01:00:00,1662,23,1009,10,113,88,9,0,0
2023-03-18 02:00:00,1689,22,1009,10,113,99,9,0,0
2023-03-18 03:00:00,1712,22,1009,11,113,90,9,0,0
2023-03-18 04:00:00,1630,22,1009,11,113,90,9,0,0
2023-03-18 05:00:00,1650,21,1009,12,113,112,10,0,0
2023-03-18 06:00:00,1647,20,1010,20,113,110,6,0,0
2023-03-18 07:00:00,1607,20,1011,29,113,114,5,0,0
2023-03-18 08:00:00,1657,24,1012,34,113,156,5,0,0
2023-03-18 09:00:00,1678,27,1012,41,113,182,8,0,0
2023-03-18 10:00:00,1717,31,1012,38,113,195,6,0,0
2023-03-18 11:00:00,1632,37,1012,22,113,128,4,0,0
2023-03-18 12:00:00,1690,39,1010,15,113,112,7,0,0
2023-03-18 13:00:00,1714,40,1008,12,113,129,8,0,0
2023-03-18 14:00:00,1688,41,1007,10,113,134,5,0,0
2023-03-18 15:00:00,1692,41,1006,10,113,147,3,0,0
2023-03-18 16:00:00,1679,40,1005,10,113,146,2,0,0
2023-03-18 17:00:00,1646,39,1005,10,113,150,0,0,0
2023-03-18 18:00:00,1621,36,1005,13,113,180,3,0,0
2023-03-18 19:00:00,1615,31,1006,22,113,182,10,0,0
2023-03-18 20:00:00,1700,29,1007,28,113,199,9,0,0
2023-03-18 21:00:00,1633,28,1007,31,113,216,4,0,0
2023-03-18 22:00:00,1700,27,1009,32,113,351,4,0,0
2023-03-18 23:00:00,1634,26,1010,33,113,13,6,0,0
2023-03-19 00:00:00,1679,25,1010,32,113,62,2,0,0
2023-03-19 01:00:00,1737,25,1009,37,113,126,6,0,0
2023-03-19 02:00:00,1685,24,1009,41,113,156,5,0,0
2023-03-19 03:00:00,1733,24,1009,44,113,217,6,0,0
2023-03-19 04:00:00,1606,24,1009,46,113,217,8,0,0
2023-03-19 05:00:00,1696,23,1009,50,113,225,8,0,0
2023-03-19 06:00:00,1679,23,1010,55,113,206,9,0,0
2023-03-19 07:00:00,1602,23,1011,59,113,215,9,0,0
2023-03-19 08:00:00,1715,26,1011,56,113,230,12,0,0
2023-03-19 09:00:00,1619,28,1012,51,113,236,16,0,0
2023-03-19 10:00:00,1615,30,1012,44,116,237,15,0,0
2023-03-19 11:00:00,1636,33,1011,38,116,233,13,0,0
2023-03-19 12:00:00,1708,35,1010,29,116,233,11,0,0
2023-03-19 13:00:00,1754,37,1009,23,113,220,9,0,0
2023-03-19 14:00:00,1716,40,1007,20,113,226,8,0,0
2023-03-19 15:00:00,1690,36,1006,22,113,222,8,0,0
2023-03-19 16:00:00,1629,35,1005,23,113,212,11,0,0
2023-03-19 17:00:00,1789,34,1006,25,113,202,9,0,0
2023-03-19 18:00:00,1583,34,1006,30,113,175,10,0,0
2023-03-19 19:00:00,1661,29,1008,41,113,191,19,0,0
2023-03-19 20:00:00,1709,25,1010,58,176,181,15,0,0
2023-03-19 21:00:00,1678,24,1011,65,176,172,10,0,0
2023-03-19 22:00:00,1653,24,1011,64,176,212,5,0,0
2023-03-19 23:00:00,1718,24,1012,65,176,263,12,0,0
2023-03-20 00:00:00,1704,25,1012,58,122,169,15,1,0
2023-03-20 01:00:00,1709,25,1011,59,116,174,12,1,0
2023-03-20 02:00:00,1661,24,1011,64,116,183,6,1,0
2023-03-20 03:00:00,1743,24,1011,66,113,190,6,1,0
2023-03-20 04:00:00,1692,23,1010,67,116,216,7,1,0
2023-03-20 05:00:00,1660,23,1011,68,116,245,8,1,0
2023-03-20 06:00:00,1645,23,1011,66,116,248,10,1,0
2023-03-20 07:00:00,1587,24,1011,63,116,244,10,1,0
2023-03-20 08:00:00,1725,25,1012,60,116,224,12,1,0
2023-03-20 09:00:00,1703,26,1013,57,116,215,15,1,0
2023-03-20 10:00:00,1704,26,1013,58,116,217,15,1,0
2023-03-20 11:00:00,1656,28,1013,56,116,231,12,1,0
2023-03-20 12:00:00,1675,29,1012,50,116,236,12,1,0
2023-03-20 13:00:00,1639,31,1011,40,116,228,11,1,0
2023-03-20 14:00:00,1633,33,1009,35,113,238,10,1,0
2023-03-20 15:00:00,1750,33,1008,32,116,244,10,1,0
2023-03-20 16:00:00,1710,32,1007,34,116,237,10,1,0
2023-03-20 17:00:00,1636,30,1007,41,113,226,8,1,0
2023-03-20 18:00:00,1651,28,1008,48,116,229,9,1,0
2023-03-20 19:00:00,1653,27,1008,53,116,207,5,1,0
2023-03-20 20:00:00,1728,26,1009,56,116,266,4,1,0
2023-03-20 21:00:00,1662,25,1010,54,113,323,7,1,0
2023-03-20 22:00:00,1668,26,1011,52,116,319,6,1,0
2023-03-20 23:00:00,1688,25,1011,55,113,296,9,1,0
2023-03-21 00:00:00,1672,25,1011,51,116,285,10,1,0
2023-03-21 01:00:00,1738,25,1011,50,116,283,8,1,0
2023-03-21 02:00:00,1618,25,1010,52,116,246,6,1,0
2023-03-21 03:00:00,1582,25,1010,55,116,235,8,1,0
2023-03-21 04:00:00,1725,24,1010,58,176,242,8,1,0
2023-03-21 05:00:00,1739,24,1010,59,116,226,8,1,0
2023-03-21 06:00:00,1651,24,1011,61,116,222,9,1,0
2023-03-21 07:00:00,1679,24,1011,63,176,221,12,1,0
2023-03-21 08:00:00,1635,24,1012,64,116,228,13,1,0
2023-03-21 09:00:00,1668,25,1012,58,116,238,13,1,0
2023-03-21 10:00:00,1707,27,1012,52,116,224,14,1,0
2023-03-21 11:00:00,1697,27,1012,55,116,220,15,1,0
2023-03-21 12:00:00,1759,27,1012,53,116,221,10,1,0
2023-03-21 13:00:00,1664,29,1011,46,116,227,7,1,0
2023-03-21 14:00:00,1624,31,1009,38,116,237,9,1,0
2023-03-21 15:00:00,1636,31,1008,37,113,240,14,1,0
2023-03-21 16:00:00,1670,31,1008,38,116,242,15,1,0
2023-03-21 17:00:00,1663,30,1007,39,116,236,11,1,0
2023-03-21 18:00:00,1734,29,1008,40,113,214,6,1,0
2023-03-21 19:00:00,1698,27,1009,47,113,177,5,1,0
2023-03-21 20:00:00,1705,25,1010,58,176,202,12,1,0
2023-03-21 21:00:00,1655,24,1011,66,116,221,12,1,0
2023-03-21 22:00:00,1596,24,1012,72,176,234,10,1,0
2023-03-21 23:00:00,1637,24,1012,74,113,225,9,1,0
2023-03-22 00:00:00,1708,25,1011,50,116,238,3,1,0
2023-03-22 01:00:00,1687,25,1011,51,116,301,4,1,0
2023-03-22 02:00:00,1662,25,1010,50,116,249,3,1,0
2023-03-22 03:00:00,1696,25,1009,51,113,203,7,1,0
2023-03-22 04:00:00,1699,24,1010,56,113,192,10,1,0
2023-03-22 05:00:00,1689,24,1010,59,113,205,10,1,0
2023-03-22 06:00:00,1699,24,1011,69,113,197,12,1,0
2023-03-22 07:00:00,1699,23,1011,79,113,190,12,1,0
2023-03-22 08:00:00,1620,23,1012,81,116,189,14,1,0
2023-03-22 09:00:00,1700,24,1013,78,116,206,14,1,0
2023-03-22 10:00:00,1682,24,1013,73,116,221,12,1,0
2023-03-22 11:00:00,1647,25,1013,68,116,224,10,1,0
2023-03-22 12:00:00,1694,29,1012,63,113,225,10,1,0
2023-03-22 13:00:00,1685,27,1011,59,113,234,11,1,0
2023-03-22 14:00:00,1658,29,1010,52,116,235,9,1,0
2023-03-22 15:00:00,1717,30,1009,45,116,223,9,1,0
2023-03-22 16:00:00,1699,32,1007,38,113,224,10,1,0
2023-03-22 17:00:00,1662,34,1007,36,113,265,6,1,0
2023-03-22 18:00:00,1655,31,1008,44,113,330,9,1,0
2023-03-22 19:00:00,1644,27,1009,53,113,343,6,1,0
2023-03-22 20:00:00,1669,24,1010,63,176,22,7,1,0
2023-03-22 21:00:00,1596,24,1011,62,176,248,4,1,0
2023-03-22 22:00:00,1622,25,1011,62,176,270,7,1,0
2023-03-22 23:00:00,1619,25,1011,65,116,278,6,1,0
2023-03-23 00:00:00,1638,25,1011,66,113,204,8,1,0
2023-03-23 01:00:00,1625,25,1010,67,113,214,9,1,0
2023-03-23 02:00:00,1729,24,1009,68,113,214,10,1,0
2023-03-23 03:00:00,1602,24,1009,69,113,208,10,1,0
2023-03-23 04:00:00,1621,23,1009,71,113,190,8,1,0
2023-03-23 05:00:00,1674,23,1009,72,113,198,8,1,0
2023-03-23 06:00:00,1709,23,1010,72,113,222,7,1,0
2023-03-23 07:00:00,1657,23,1010,71,113,227,5,1,0
2023-03-23 08:00:00,1719,25,1011,63,113,222,4,1,0
2023-03-23 09:00:00,1669,27,1012,54,113,242,6,1,0
2023-03-23 10:00:00,1664,30,1012,46,113,267,8,1,0
2023-03-23 11:00:00,1609,35,1011,39,113,295,8,1,0
2023-03-23 12:00:00,1672,36,1010,33,113,316,9,1,0
2023-03-23 13:00:00,1656,35,1009,27,116,316,9,1,0
2023-03-23 14:00:00,1684,36,1007,25,116,321,10,1,0
2023-03-23 15:00:00,1719,35,1006,25,116,324,9,1,0
2023-03-23 16:00:00,1612,34,1006,26,113,303,7,1,0
2023-03-23 17:00:00,1689,36,1005,26,113,262,5,1,0
2023-03-23 18:00:00,1700,34,1006,27,113,245,7,1,0
2023-03-23 19:00:00,1688,32,1007,31,113,232,8,1,0
2023-03-23 20:00:00,1726,30,1008,35,113,224,9,1,0
2023-03-23 21:00:00,1649,29,1008,41,113,203,7,1,0
2023-03-23 22:00:00,1726,29,1010,45,113,177,9,1,0
2023-03-23 23:00:00,1701,27,1010,53,113,170,12,1,0
2023-03-24 00:00:00,1680,27,1010,55,113,173,9,1,0
2023-03-24 01:00:00,1664,27,1009,57,113,208,6,1,0
2023-03-24 02:00:00,1745,26,1009,57,113,210,8,1,0
2023-03-24 03:00:00,1659,26,1008,59,113,189,6,1,0
2023-03-24 04:00:00,1666,26,1009,60,113,177,5,1,0
2023-03-24 05:00:00,1704,26,1009,60,113,192,6,1,0
2023-03-24 06:00:00,1671,26,1010,62,113,195,7,1,0
2023-03-24 07:00:00,1654,26,1011,64,113,198,10,1,0
2023-03-24 08:00:00,1704,26,1012,64,113,210,13,1,0
2023-03-24 09:00:00,1646,27,1012,59,113,216,13,1,0
2023-03-24 10:00:00,1628,29,1012,53,113,216,11,1,0
2023-03-24 11:00:00,1718,34,1011,44,113,234,10,1,0
2023-03-24 12:00:00,1628,36,1010,33,113,260,9,1,0
2023-03-24 13:00:00,1714,36,1009,26,113,269,8,1,0
2023-03-24 14:00:00,1764,37,1008,23,113,266,5,1,0
2023-03-24 15:00:00,1684,36,1007,22,113,211,5,1,0
2023-03-24 16:00:00,1675,38,1006,22,113,200,8,1,0
2023-03-24 17:00:00,1659,37,1006,22,113,201,8,1,0
2023-03-24 18:00:00,1647,35,1006,25,113,207,8,1,0
2023-03-24 19:00:00,1700,32,1007,31,113,213,15,1,0
2023-03-24 20:00:00,1710,31,1009,39,113,232,16,1,0
2023-03-24 21:00:00,1663,30,1009,43,113,231,15,1,0
2023-03-24 22:00:00,1643,29,1010,49,113,223,15,1,0
2023-03-24 23:00:00,1664,28,1011,54,113,218,14,1,0
